NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO;QE_I04;QE_I05;QE_I06;QE_I07;QE_I08;QE_I09;QE_I10;QE_I11;QE_I12;QE_I13;ANO_FIM_EM;ANO_IN_GRAD;CO_TURNO_GRADUACAO;QE_I14;QE_I15;QE_I16;QE_I17;QE_I18;QE_I19;QE_I20;QE_I21;QE_I22;QE_I23;NU_ITEM_OFG;NU_ITEM_OFG_Z;NU_ITEM_OFG_X;NU_ITEM_OFG_N;NU_ITEM_OCE;NU_ITEM_OCE_Z;NU_ITEM_OCE_X;NU_ITEM_OCE_N;DS_VT_GAB_OFG_FIN;DS_VT_GAB_OCE_FIN;DS_VT_ESC_OFG;DS_VT_ACE_OFG;DS_VT_ESC_OCE;DS_VT_ACE_OCE;TP_PRES;TP_PR_GER;TP_PR_OB_FG;TP_PR_DI_FG;TP_PR_OB_CE;TP_PR_DI_CE;TP_SFG_D1;TP_SCE_D1;NT_GER;NT_FG;NT_OBJ_FG;NT_DIS_FG;NT_FG_D1;NT_FG_D1_PT;NT_FG_D1_CT;NT_CE;NT_OBJ_CE;NT_DIS_CE;NT_CE_D1;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9;QE_I24;QE_I25;QE_I26;QE_I27;QE_I28;QE_I29;QE_I30;QE_I31;QE_I32;QE_I33;QE_I34;QE_I35;QE_I36;QE_I37;QE_I38;QE_I39;QE_I40;QE_I41;QE_I42;QE_I43;QE_I44;QE_I45;QE_I46;QE_I47;QE_I48;QE_I49;QE_I50;QE_I51;QE_I52;QE_I53;QE_I54;QE_I55;QE_I56;QE_I57;QE_I58;QE_I59;QE_I60;QE_I61;QE_I62;QE_I63;QE_I64;QE_I65;QE_I66;QE_I67;QE_I68;TP_SEXO;NU_IDADE;QE_I01;QE_I02;QE_I03
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;5;0;DDBAECABE;DBDECECCADACAD9CADC9DC999BCBE;ADDBDCDBA;10001010.0;EBEEBECADBDCEECCCCCAACDDDBCEA;1,01011E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;53.5;33.3;90.9;91.0;83.0;93.0;37.5;41.7;0.0;0.0;D;B;C;D;C;C;B;C;B;E;C;C;6.0;4.0;4.0;5.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;6.0;5.0;7.0;5.0;6.0;6.0;6.0;6.0;6.0;4.0;4.0;6.0;6.0;6.0;7.0;7.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;7.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;9DEADDEBC9EBD9BA9ACD9DADCCEB9;DDBBCCCBD;111001010.0;CACDDADECDAABCAADEADCDBDCCDCA;9,0001E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;41.9;55.6;16.5;17.0;83.0;0.0;41.3;34.8;100.0;100.0;D;C;C;B;D;C;B;B;A;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;8;0;DDBAECABE;9E9DA9C9DCCDDBAA9B9DBD9E9EEDC;DDBBECAAC;111011100.0;AEDACACBDDBBDDCBEDBACDCACEECC;9,19009E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;46.0;66.7;7.5;7.5;38.0;0.0;40.0;38.1;57.5;58.0;C;B;C;E;D;C;A;C;A;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;8.0;6.0;6.0;6.0;5.0;6.0;5.0;5.0;5.0;6.0;5.0;4.0;5.0;6.0;6.0;6.0;5.0;4.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;7;0;DDBAECABE;9CEB9EBACBAA9EDDEBC9CC99ABC9A;DDDACCCAC;110101000.0;CEDDCEEACBDCCECDECCEBCEDBBAEB;9,00091E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;42.9;44.4;40.0;40.0;50.0;38.0;41.0;45.5;0.0;0.0;D;C;C;E;D;C;B;D;B;E;C;C;6.0;6.0;6.0;6.0;5.0;6.0;5.0;6.0;5.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;1;7;0;DDBAECABE;AAECBADB99ABD9D9EDD98C9DECA9B;DDBACDCBE;111100011.0;ACEBACEBEBCAECBAEDDBECEBCAACB;1,01E+28;555;555.0;555.0;555.0;555.0;335.0;555.0;335.0;41.5;50.0;66.7;19.0;19.0;45.0;13.0;38.6;42.9;0.0;0.0;B;B;A;D;E;E;A;E;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;8.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;1;7;0;DDBAECABE;AAECBADB99ABD9D9EDD98C9DECA9B;DDAAECCBD;110111010.0;AEEBBEDCCBDABCEAEBDDCEBDDEBAB;1,0101E+28;555;555.0;555.0;555.0;555.0;333.0;555.0;333.0;41.5;63.1;66.7;56.5;57.0;73.0;53.0;34.3;38.1;0.0;0.0;C;C;D;E;D;C;B;D;C;E;C;C;6.0;5.0;5.0;6.0;6.0;3.0;5.0;4.0;6.0;5.0;6.0;5.0;6.0;3.0;3.0;3.0;5.0;6.0;2.0;7.0;2.0;1.0;5.0;6.0;2.0;7.0;7.0;5.0;6.0;3.0;6.0;6.0;7.0;6.0;6.0;2.0;6.0;6.0;6.0;6.0;1.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;1;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;4;0;DDBAECABE;AE9ABBD9CEEDBAADCBDCB9DBE9ADE;ADADCCABC;10001110.0;DDCABCCAECDABADDBBDCAEDBCBADD;9,11009E+26;555;555.0;555.0;333.0;555.0;555.0;333.0;555.0;41.5;28.9;44.4;0.0;0.0;0.0;0.0;45.7;48.0;25.0;25.0;C;A;A;A;D;C;B;C;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;1.0;1.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;4.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;DDBBECCAC;111011000.0;BBACAAECAACDDEDABDEACDDCDBCBD;9,0919E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;47.0;55.6;31.1;31.0;78.0;20.0;39.7;39.1;45.0;45.0;B;A;C;B;D;E;B;E;B;E;C;C;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;1.0;1.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;4.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2020;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;2;0;DDBAECABE;CBABBCCDEADB9BDBDA9EADEABCCCA;DDBAECAEC;111111100.0;ECACBAEDCADBCDBAEDAECDADCABCA;1,01001E+26;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;58.6;77.8;23.0;23.0;55.0;15.0;35.8;37.0;25.0;25.0;C;A;C;B;C;D;B;D;B;E;C;C;6.0;3.0;4.0;3.0;5.0;3.0;5.0;5.0;5.0;5.0;3.0;4.0;4.0;4.0;3.0;4.0;3.0;4.0;5.0;3.0;3.0;3.0;4.0;3.0;4.0;3.0;3.0;4.0;3.0;4.0;5.0;4.0;3.0;4.0;6.0;3.0;4.0;3.0;4.0;3.0;4.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2016;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;1;0;DDBAECABE;CEBECAD9AAABCCDCDDADECDBCCBEB;CDDAEDCCC;10110000.0;CBEECCBECBDDCCDCADDBDCDCACECB;1,0011E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;50.0;33.3;80.9;81.0;33.0;93.0;38.6;42.9;0.0;0.0;D;A;D;B;B;E;E;D;E;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;7;0;DDBAECABE;BABED9EEBDCCB99C99DCC9DBEAD9A;ADBBECABD;11011110.0;BDDDAAEEEDCCDEEADCCDCBDEAEACB;1,00009E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;52.6;66.7;26.5;27.0;83.0;13.0;37.8;36.4;50.0;50.0;D;C;C;B;D;C;B;D;B;E;C;C;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;4.0;2.0;6.0;6.0;6.0;6.0;6.0;1.0;1.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;7.0;6.0;5.0;2.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;1;0;DDBAECABE;CEBECAD9AAABCCDCDDADECDBCCBEB;ABBDECADE;1011101.0;CECEAAEDCCDBEBBCEDABECBACBABA;1,10101E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;41.6;55.6;15.5;16.0;78.0;0.0;41.4;39.3;60.0;60.0;D;C;C;B;C;C;A;C;A;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;1;0;DDBAECABE;CEBECAD9AAABCCDCDDADECDBCCBEB;AECBECABD;11110.0;CAEEDADECBAEBEBCCAEDEADDCBDEB;1,00101E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;47.1;44.4;52.1;52.0;33.0;57.0;39.6;42.9;10.0;10.0;D;C;C;D;E;C;B;C;B;E;C;C;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;7.0;2.0;5.0;6.0;6.0;6.0;7.0;4.0;4.0;5.0;1.0;6.0;7.0;7.0;3.0;4.0;5.0;6.0;6.0;5.0;4.0;5.0;6.0;6.0;5.0;2.0;6.0;6.0;3.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;9DEADDEBC9EBD9BA9ACD9DADCCEB9;DDBAACAEE;111101101.0;CAABDDCBCCCBBBAAEACDBACEB*CDB;9,00011E+28;555;555.0;555.0;555.0;555.0;333.0;555.0;333.0;41.5;60.2;77.8;27.6;28.0;70.0;17.0;35.2;39.1;0.0;0.0;E;B;C;B;D;C;B;C;B;E;C;C;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;5.0;6.0;6.0;5.0;6.0;5.0;6.0;5.0;4.0;5.0;6.0;6.0;6.0;6.0;1.0;1.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;4;0;DDBAECABE;BAACCACBDEEBC99DCCAECDDAE9DB9;DDBADACCA;111100000.0;BECDABABBEEBAACDCBEEEDDEABDCC;1E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;39.7;44.4;31.0;31.0;55.0;25.0;42.1;44.0;25.0;25.0;C;C;C;A;D;D;A;C;A;E;C;C;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;7.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;4.0;5.0;5.0;6.0;6.0;6.0;4.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;7;0;DDBAECABE;9CEB9EBACBAA9EDDEBC9CC99ABC9A;DDBEEECCE;111010001.0;CCEBEBDEABACDACDECBECBDEBCCEA;9,1119E+28;555;555.0;555.0;555.0;555.0;333.0;555.0;333.0;41.5;42.8;55.6;19.0;19.0;55.0;10.0;41.0;45.5;0.0;0.0;C;C;B;B;D;D;B;D;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2019;1;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;DDBBECABE;111011111.0;AAECCAEBCACBBCDEBEDAAEDDCEEEE;9,1909E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;67.6;88.9;28.1;28.0;73.0;17.0;32.8;34.8;15.0;15.0;C;A;C;B;A;C;C;C;B;E;C;C;6.0;6.0;5.0;6.0;6.0;5.0;5.0;5.0;5.0;5.0;6.0;6.0;6.0;5.0;6.0;6.0;4.0;4.0;5.0;4.0;5.0;6.0;6.0;6.0;5.0;8.0;8.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2019;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;DDDAACACD;110101100.0;DDABDEBACACCBBBCDDDDDDDCADEBE;9,0909E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;62.6;55.6;75.5;76.0;68.0;78.0;34.4;30.4;70.0;70.0;C;B;C;B;D;D;B;D;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;3.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2016;1;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;8;0;DDBAECABE;9E9DA9C9DCCDDBAA9B9DBD9E9EEDC;BDBAACEBE;11101011.0;ADDEAEABDCEEEBBBACECBEBBDEECC;9,09019E+28;555;555.0;555.0;555.0;555.0;333.0;555.0;333.0;41.5;63.1;66.7;56.5;57.0;73.0;53.0;34.3;38.1;0.0;0.0;C;C;B;B;D;C;A;C;A;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;7.0;7.0;7.0;5.0;6.0;6.0;7.0;7.0;7.0;7.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2020;1;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;DDDADBBAE;110100001.0;ABEDACEECAEBAADEBDDBBDDEDDEEC;9,1919E+27;555;555.0;555.0;555.0;555.0;333.0;555.0;333.0;41.5;36.8;44.4;22.7;23.0;58.0;14.0;43.0;47.8;0.0;0.0;C;C;B;B;D;C;B;D;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;5.0;5.0;6.0;5.0;5.0;6.0;5.0;5.0;6.0;6.0;6.0;5.0;6.0;5.0;5.0;6.0;6.0;5.0;5.0;6.0;5.0;5.0;6.0;5.0;6.0;5.0;5.0;6.0;6.0;5.0;5.0;6.0;5.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;BDAEACCAC;10001000.0;ECACAADCCBABABDCDDADBEDCECCCE;9,0919E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;25.0;22.2;30.1;30.0;73.0;20.0;47.0;52.2;0.0;0.0;D;B;C;E;D;C;B;D;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2018;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;A9CC9ABBBBEDBCDCCD9AB9ECD9A9C;EDEBEDCCE;10010001.0;AABCBAABDBEADADBCDAAAECCBDAAA;1,90191E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;25.0;33.3;9.5;9.5;48.0;0.0;47.0;52.2;0.0;0.0;.;.;.;.;.;.;.;.;.;E;C;C;6.0;6.0;6.0;5.0;6.0;6.0;6.0;5.0;6.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;5.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2021;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;DEBBCCCDC;101001000.0;ADACACCCAACCDCDEBDABADEEEEAEE;9,09191E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;28.0;33.3;18.1;18.0;13.0;20.0;46.0;47.8;30.0;30.0;.;.;D;.;.;.;.;.;.;E;C;C;6.0;6.0;5.0;4.0;5.0;5.0;6.0;5.0;4.0;5.0;4.0;5.0;6.0;5.0;6.0;6.0;7.0;7.0;6.0;7.0;4.0;4.0;6.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;5.0;5.0;4.0;6.0;7.0;7.0;6.0;6.0;8.0;5.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;4;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;ADBECCACB;11001100.0;EDCCAAEBADCABEDEBDEADDEDEECCD;9,0919E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;43.9;44.4;43.0;43.0;55.0;40.0;40.7;43.5;15.0;15.0;C;C;B;A;D;C;A;C;A;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2019;4;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;1;7;0;DDBAECABE;AAECBADB99ABD9D9EDD98C9DECA9B;DDBACCCAE;111101001.0;ABEEEACAEEBCDAAAEABCCCEDACECC;1,01001E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;54.0;66.7;30.5;31.0;63.0;23.0;37.3;38.1;30.0;30.0;C;B;A;B;D;C;B;C;B;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2022;4;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;4;0;DDBAECABE;BAACCACBDEEBC99DCCAECDDAE9DB9;AEDACACDD;100000.0;EDACDADCEEEBADCDCABDEDDACBDCD;1,101E+26;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;21.2;11.1;39.9;40.0;68.0;33.0;48.2;48.0;50.0;50.0;D;C;B;B;D;E;B;C;A;E;C;C;6.0;6.0;6.0;6.0;5.0;6.0;5.0;4.0;6.0;6.0;6.0;5.0;4.0;6.0;4.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;3.0;3.0;6.0;6.0;6.0;6.0;6.0;5.0;5.0;6.0;5.0;6.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2017;3;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;8;0;DDBAECABE;9E9DA9C9DCCDDBAA9B9DBD9E9EEDC;DDADACCEC;110001000.0;EDDDEEDBDECEDDBEDDBABABBCEDDC;9,09109E+28;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;42.2;33.3;58.7;59.0;88.0;52.0;41.3;38.1;70.0;70.0;D;C;B;B;D;D;B;D;B;E;C;C;6.0;3.0;5.0;2.0;4.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;F;25;A;A;A
2023;115616;588;1;10028;6411;1;4118501;41;4;C;D;B;C;B;B;A;B;A;A;2015;2021;4;A;A;31.0;A;A;B;C;A;B;B;9;0;0;0;29;0;6;0;DDBAECABE;C9E9A9CCCAEE99DCBDAD9DDDEECCC;DDCBCCBAC;110001000.0;EDCDABEBCACCBADCDDACDDDBAEECE;9,0919E+27;555;555.0;555.0;555.0;555.0;555.0;555.0;555.0;41.5;26.4;33.3;13.5;14.0;68.0;0.0;46.5;47.8;35.0;35.0;.;.;.;.;.;.;.;.;.;E;C;C;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;2.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;2.0;2.0;6.0;6.0;6.0;6.0;6.0;F;25;A;A;A
